awardId,recipient,agency,subAgency,awardType,amount,issueDomain,awardCount,uei,piid,modificationNumber,actionDate,competitionType,numberOfOffers,priceOnlyAward,exPostModification,protestFiled,exclusionFlag,firewallCovered
EPW05049,CDM FEDERAL PROGRAMS CORPORATION,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,145.8637,procurement,1,YFF8MB9KNHZ3,EPW05049,P00281,2005-09-28,FULL AND OPEN COMPETITION,4,false,true,false,false,false
EPW09031,"LOCKHEED MARTIN SERVICES, LLC",Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,139.9038,procurement,1,G9CZJMSCRR28,EPW09031,P00304,2009-09-23,FULL AND OPEN COMPETITION,1,true,true,false,false,false
EPG11D00168,CGI FEDERAL INC.,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,86.9601,procurement,1,TRKEP1HEBNS5,EPG11D00168,P00031,2011-09-27,FULL AND OPEN COMPETITION,5,false,true,false,false,false
EPW14004,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,77.9356,procurement,1,SMNWM6HN79X5,EPW14004,P00088,2014-03-14,FULL AND OPEN COMPETITION,2,false,true,false,false,false
68HE0523F0038,"AECOM TECHNICAL SERVICES, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,72.9973,procurement,1,EPUXNLX5EYC4,68HE0523F0038,P00009,2023-02-21,FULL AND OPEN COMPETITION,3,true,true,false,false,false
EPG12H00442,"ECS FEDERAL, LLC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,68.6102,procurement,1,XYB4JU4PA6T4,EPG12H00442,P00053,2012-07-30,FULL AND OPEN COMPETITION,4,true,true,false,false,false
68HE0324F0075,"EA ENGINEERING, SCIENCE, AND TECHNOLOGY, INC., PBC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,68.3924,procurement,1,LEEMJD9WKDC9,68HE0324F0075,P00007,2024-09-26,FULL AND OPEN COMPETITION,3,true,true,false,false,false
68HE0524C0005,"LEISNOI DIVERSIFIED-KEMRON 8A JV, LLC",Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,66.7216,procurement,1,MM66NU2DVT77,68HE0524C0005,P00006,2024-09-30,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,10,true,true,false,true,false
68HERH24F0023,"ENDYNA, INC.",Environmental Protection Agency,Environmental Protection Agency,BPA CALL,64.6686,procurement,1,GKWTAHYKMC62,68HERH24F0023,P00009,2023-11-07,FULL AND OPEN COMPETITION,0,false,true,false,false,false
EPW06006,"PACIFIC WESTERN TECHNOLOGIES, LTD.",Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,62.3465,procurement,1,ED5TUTLDJJQ9,EPW06006,P00224,2006-01-13,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,4,false,true,false,true,false
68HERD21F0106,SYSTALEX CORPORATION,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,60.4233,procurement,1,XUDULV5GQ9H9,68HERD21F0106,P00103,2021-04-12,FULL AND OPEN COMPETITION,4,false,true,false,false,false
EPS30705,"HYDROGEOLOGIC, INC.",Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,59.5434,procurement,1,S7Q4GKNGGA81,EPS30705,P00478,2007-06-28,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,6,false,true,false,true,false
68HE0422F0013,"C M C, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,57.4800,procurement,1,CZKDXLMHM8A1,68HE0422F0013,P00011,2021-12-17,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,3,false,true,false,true,false
68HE0520F0032,"TETRA TECH, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,57.3873,procurement,1,E3QKBMJ7H9K7,68HE0520F0032,P00153,2020-01-24,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HE0421C0002,"LEISNOI DIVERSIFIED SERVICES, LLC",Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,55.7728,procurement,1,G951D1PWEEA5,68HE0421C0002,P00023,2021-09-29,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2,true,true,false,true,false
EPC15022,THE CADMUS GROUP LLC,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,53.4557,procurement,1,WSEZME8NNBA8,EPC15022,P00150,2015-08-27,FULL AND OPEN COMPETITION,2,false,true,false,false,false
EPS30706,CDM FEDERAL PROGRAMS CORPORATION,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,51.4612,procurement,1,DHS5ZJSFCSH9,EPS30706,P00418,2007-08-09,FULL AND OPEN COMPETITION,6,false,true,false,false,false
EPS30704,"TETRA TECH, INC.",Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,51.3711,procurement,1,JEG3QJSDMYG7,EPS30704,P00386,2007-06-07,FULL AND OPEN COMPETITION,5,false,true,false,false,false
EPG16H01256,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,50.6550,procurement,1,SMNWM6HN79X5,EPG16H01256,P00162,2016-02-01,FULL AND OPEN COMPETITION,3,false,true,false,false,false
68HE0720F0078,CDM FEDERAL PROGRAMS CORPORATION,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,48.9410,procurement,1,DHS5ZJSFCSH9,68HE0720F0078,P00030,2020-05-27,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HERH22F0308,"EA ENGINEERING, SCIENCE, AND TECHNOLOGY, INC., PBC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,47.1506,procurement,1,LEEMJD9WKDC9,68HERH22F0308,P00009,2022-08-17,FULL AND OPEN COMPETITION,4,false,true,false,false,false
EPG15D00382,"DUKE ENERGY PROGRESS, LLC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,46.2671,procurement,1,K4QFQ421JT93,EPG15D00382,P00051,2015-02-27,NOT AVAILABLE FOR COMPETITION,0,true,true,false,false,false
68HERD22F0007,"AT&T ENTERPRISES, LLC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,45.6682,procurement,1,MX89BGD5FK75,68HERD22F0007,P00060,2021-10-20,FULL AND OPEN COMPETITION,4,true,true,false,false,false
EPG14S00107,"SKEO SOLUTIONS, INC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,44.9526,procurement,1,J17NK57Q51B3,EPG14S00107,P00130,2013-11-04,FULL AND OPEN COMPETITION,1,true,true,false,false,false
EPG16H01289,BOOZ ALLEN HAMILTON INC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,44.4962,procurement,1,JCBMLGPE6Z71,EPG16H01289,P00081,2016-03-31,FULL AND OPEN COMPETITION,3,false,true,false,false,false
DEAC0494AL85000,LOCKHEED MARTIN CORP,Department of Energy,Department of Energy,DEFINITIVE CONTRACT,48063.7637,procurement,1,FYHNA5WC8XD7,DEAC0494AL85000,663,1993-10-15,FULL AND OPEN COMPETITION,2,false,true,false,false,false
DENA0003525,"NATIONAL TECHNOLOGY & ENGINEERING SOLUTIONS OF SANDIA, LLC",Department of Energy,Department of Energy,DEFINITIVE CONTRACT,42370.3114,procurement,1,LUJEPCRRT377,DENA0003525,297,2016-12-16,FULL AND OPEN COMPETITION,4,false,true,false,false,false
DEAC0500OR22725,UT-BATTELLE LLC,Department of Energy,Department of Energy,DEFINITIVE CONTRACT,41553.9204,procurement,1,ZLHJJ57QA2H8,DEAC0500OR22725,1401,1999-10-15,FULL AND OPEN COMPETITION,2,false,true,false,false,false
DEAC5207NA27344,"LAWRENCE LIVERMORE NATIONAL SECURITY, LLC",Department of Energy,Department of Energy,DEFINITIVE CONTRACT,41068.9135,procurement,1,PM52LCJH72T9,DEAC5207NA27344,927,2007-05-08,FULL AND OPEN COMPETITION,3,false,true,false,false,false
DEAC3243AL00036,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",Department of Energy,Department of Energy,DEFINITIVE CONTRACT,35295.6892,procurement,1,LWKAEZ2JLMM9,DEAC3243AL00036,666,1978-09-30,NOT COMPETED,0,false,true,false,false,false
89233218CNA000001,"TRIAD NATIONAL SECURITY, LLC",Department of Energy,Department of Energy,DEFINITIVE CONTRACT,35002.9918,procurement,1,X7WUS5LRBQU3,89233218CNA000001,P00246,2018-06-08,FULL AND OPEN COMPETITION,4,false,true,false,false,false
DENA0001942,"CONSOLIDATED NUCLEAR SECURITY, LLC",Department of Energy,Department of Energy,DEFINITIVE CONTRACT,34070.1385,procurement,1,EWV8QKG1JUV7,DENA0001942,395,2013-01-08,FULL AND OPEN COMPETITION,3,false,true,false,false,false
DEAC0576RL01830,BATTELLE MEMORIAL INSTITUTE,Department of Energy,Department of Energy,DEFINITIVE CONTRACT,30435.4072,procurement,1,CWKJEXDG79A7,DEAC0576RL01830,1666,1978-10-12,FULL AND OPEN COMPETITION,0,false,true,false,false,false
DEAC5206NA25396,LOS ALAMOS NATIONAL SECURITY LLC,Department of Energy,Department of Energy,DEFINITIVE CONTRACT,27422.7686,procurement,1,GAZZGS3YV389,DEAC5206NA25396,452,2005-12-21,FULL AND OPEN COMPETITION,2,false,true,false,false,false
DEAC0908SR22470,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC,Department of Energy,Department of Energy,DEFINITIVE CONTRACT,27139.8211,procurement,1,XLQ7CKUSQSD5,DEAC0908SR22470,1153,2008-01-10,FULL AND OPEN COMPETITION,2,false,true,false,false,false
DEAC0705ID14517,"BATTELLE ENERGY ALLIANCE, LLC",Department of Energy,Department of Energy,DEFINITIVE CONTRACT,25752.0098,procurement,1,HG7XL5RBNX55,DEAC0705ID14517,634,2004-11-09,FULL AND OPEN COMPETITION,4,false,true,false,false,false
DEAC0584OR21400,"LOCKHEED MARTIN SERVICES, LLC",Department of Energy,Department of Energy,DEFINITIVE CONTRACT,20646.1137,procurement,1,G9CZJMSCRR28,DEAC0584OR21400,361,1984-04-30,FULL AND OPEN COMPETITION,0,false,true,false,false,false
DEAC0205CH11231,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,Department of Energy,Department of Energy,DEFINITIVE CONTRACT,19714.1187,procurement,1,PKK5TD16N4H1,DEAC0205CH11231,1336,2005-04-19,FULL AND OPEN COMPETITION,1,true,true,false,false,false
DEAC0343SF00048,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,Department of Energy,Department of Energy,DEFINITIVE CONTRACT,18009.8811,procurement,1,PKK5TD16N4H1,DEAC0343SF00048,659,1999-10-27,NOT COMPETED,0,false,true,false,false,false
DENA0002839,"HONEYWELL FEDERAL MANUFACTURING & TECHNOLOGIES, LLC",Department of Energy,Department of Energy,DEFINITIVE CONTRACT,17432.0210,procurement,1,DMEGBYTVBQS5,DENA0002839,295,2015-07-09,FULL AND OPEN COMPETITION,2,false,true,false,false,false
DEAC0206CH11357,"UCHICAGO ARGONNE, LLC",Department of Energy,Department of Energy,DEFINITIVE CONTRACT,17305.1455,procurement,1,JA8EP8EKX8Y9,DEAC0206CH11357,1071,2006-07-31,FULL AND OPEN COMPETITION,1,true,true,false,false,false
DEAC2701RV14136,"BECHTEL NATIONAL, INC.",Department of Energy,Department of Energy,DEFINITIVE CONTRACT,17244.5861,procurement,1,HGF7H89MA3D9,DEAC2701RV14136,622,2000-12-15,FULL AND OPEN COMPETITION,2,false,true,false,false,false
