piid,uei,agency,actionDate,awardType,extentCompeted,numberOfOffers,sourceSystem,sourceRecordId,sourceUrl,crosswalkConfidence,recipientName,subtier,actionObligation,notes,candidateOnly,candidateStatus
candidate_unreviewed,candidate_unreviewed,candidate_unreviewed_multi_agency_environmental_strata,candidate_unreviewed,candidate_unreviewed,candidate_unreviewed,candidate_unreviewed,candidate_unreviewed,candidate_unreviewed,https://open.gsa.gov/api/,0.0000,candidate_unreviewed,candidate_unreviewed,candidate_unreviewed,"candidate-only procurement source-surface worklist; does not clear first-wave source-product, procurement-modification, or causal-calibration gates; sourceExtractedAt=2026-06-18; replace this row with normalized SAM/FPDS or USAspending rows carrying source-system competition codes, offer counts, award type, action date, source identifiers, and crosswalk confidence before conditioning procurement-modification diagnostics",true,candidate_unreviewed_not_estimation_ready
