canonicalActorId,primaryName,filingUuid,filingYear,filingPeriod,filingType,periodStart,periodEnd,clientName,clientApiId,clientRelationshipId,registrantName,registrantApiId,incomeDollars,expensesDollars,expensesMethod,expensesMethodDisplay,amountKind,sameClientRegistrantName,dtPosted,terminationDate,filingDocumentUrl,filingApiUrl,aliasReviewId,retrievedDate,sourceFingerprint
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,358065cf-c410-4606-b026-a6e10725c3a8,2003,mid_year,MM,2003-01-01,2003-06-30,AMERICAN PUBLIC GAS ASSOCIATION,160070,1751,ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),57475,20000.00,,,,income,false,2003-08-04T00:00:00-04:00,,https://lda.gov/filings/public/filing/358065cf-c410-4606-b026-a6e10725c3a8/print/,https://lda.gov/api/v1/filings/358065cf-c410-4606-b026-a6e10725c3a8/,,2026-09-12,fbd71110613e07a0460635ce7d1e42917224081fa99da0c4a2c3131148332f6c
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,50ca0707-6dc1-43a0-9115-89ba56ffd0c7,2003,mid_year,MA,2003-01-01,2003-06-30,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,,,,neither,false,2004-02-24T00:00:00-05:00,,https://lda.gov/filings/public/filing/50ca0707-6dc1-43a0-9115-89ba56ffd0c7/print/,https://lda.gov/api/v1/filings/50ca0707-6dc1-43a0-9115-89ba56ffd0c7/,,2026-09-12,a169b47c1f27e75cdc6f93a5a95e29d22e64661041698efae44d4c7ae3b4e854
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,9bd361f7-98e7-46a9-90cd-267ace5ca84c,2003,mid_year,MM,2003-01-01,2003-06-30,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,100000.00,,,expenses,false,2002-08-29T00:00:00-04:00,,https://lda.gov/filings/public/filing/9bd361f7-98e7-46a9-90cd-267ace5ca84c/print/,https://lda.gov/api/v1/filings/9bd361f7-98e7-46a9-90cd-267ace5ca84c/,,2026-09-12,466a8828cc5c77647ccbb75a8911f5f3bcba8c00487282aecc371f830e986b61
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,da48ba96-86c9-46c6-b602-d07ad8673ef6,2003,year_end,YY,2003-07-01,2003-12-31,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,40000.00,,,expenses,false,2004-02-17T00:00:00-05:00,,https://lda.gov/filings/public/filing/da48ba96-86c9-46c6-b602-d07ad8673ef6/print/,https://lda.gov/api/v1/filings/da48ba96-86c9-46c6-b602-d07ad8673ef6/,,2026-09-12,b16a23f150bfbdda581d7ccff78a054139d75fcbbbf1beea207e356704b2bdad
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,e8de5ab7-9b7d-4996-a61b-d886104f6a86,2003,year_end,YY,2003-07-01,2003-12-31,AMERICAN PUBLIC GAS ASSOCIATION,160070,1751,ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),57475,40000.00,,,,income,false,2004-02-17T00:00:00-05:00,,https://lda.gov/filings/public/filing/e8de5ab7-9b7d-4996-a61b-d886104f6a86/print/,https://lda.gov/api/v1/filings/e8de5ab7-9b7d-4996-a61b-d886104f6a86/,,2026-09-12,be9c03e4fae8099a56f05f98ef7e3e9527e95f173d92c6bad4679b31f56849b4
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,93504b46-6a96-443b-8a49-7db43356b29a,2004,mid_year,MT,2004-01-01,2004-06-30,AMERICAN PUBLIC GAS ASSOCIATION,160070,1751,ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),57475,0.00,,,,income,false,2004-08-16T00:00:00-04:00,,https://lda.gov/filings/public/filing/93504b46-6a96-443b-8a49-7db43356b29a/print/,https://lda.gov/api/v1/filings/93504b46-6a96-443b-8a49-7db43356b29a/,,2026-09-12,072b006ae19b5f63bdca53a9b6060a62e5c92513530d2b5b8cf624087a6cb4b2
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,95aac699-cc90-4b5f-be0d-fc27f41e5759,2004,mid_year,MM,2004-01-01,2004-06-30,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,20000.00,,,expenses,false,2004-08-11T00:00:00-04:00,,https://lda.gov/filings/public/filing/95aac699-cc90-4b5f-be0d-fc27f41e5759/print/,https://lda.gov/api/v1/filings/95aac699-cc90-4b5f-be0d-fc27f41e5759/,,2026-09-12,234751a5259e882f8d1801dd299330a72c330f6dcfe5cdb4911bc533b9d61bf4
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,dfd14ccd-5c6e-4d93-a0f5-e346845c4e07,2004,year_end,YY,2004-07-01,2004-12-31,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,20000.00,,,expenses,false,2005-03-01T00:00:00-05:00,,https://lda.gov/filings/public/filing/dfd14ccd-5c6e-4d93-a0f5-e346845c4e07/print/,https://lda.gov/api/v1/filings/dfd14ccd-5c6e-4d93-a0f5-e346845c4e07/,,2026-09-12,aa1c4e42dbdf6d900775ce23b7fe65204931286273648fbc419f57d3af87cab7
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,738f5dad-26ac-434e-82cc-e8f3c13feedd,2005,mid_year,MM,2005-01-01,2005-06-30,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,25000.00,,,expenses,false,2005-08-24T00:00:00-04:00,,https://lda.gov/filings/public/filing/738f5dad-26ac-434e-82cc-e8f3c13feedd/print/,https://lda.gov/api/v1/filings/738f5dad-26ac-434e-82cc-e8f3c13feedd/,,2026-09-12,a0f96a149234d0e1fc03135a2cfca67475b4af8f1dbee761b2b13b411ac51265
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,1c05ce98-b02a-4e6c-8964-f7cf2ae30595,2005,year_end,YY,2005-07-01,2005-12-31,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,15000.00,,,expenses,false,2006-02-27T00:00:00-05:00,,https://lda.gov/filings/public/filing/1c05ce98-b02a-4e6c-8964-f7cf2ae30595/print/,https://lda.gov/api/v1/filings/1c05ce98-b02a-4e6c-8964-f7cf2ae30595/,,2026-09-12,4b1857a2e758f59b43a6c6829bca63d90626a5f19a8c08e25b68bb4c581cdbe1
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,3af0b5c9-a8c0-4e08-91c2-7b9c826d3719,2006,mid_year,MM,2006-01-01,2006-06-30,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,18000.00,,,expenses,false,2006-08-17T00:00:00-04:00,,https://lda.gov/filings/public/filing/3af0b5c9-a8c0-4e08-91c2-7b9c826d3719/print/,https://lda.gov/api/v1/filings/3af0b5c9-a8c0-4e08-91c2-7b9c826d3719/,,2026-09-12,273a27c84e88912d31ff7fdbe368b10cacf7bd81c2bbcf1819b8ff95e5de207d
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,099a0441-bbad-4951-9803-79dc4d794706,2006,year_end,YY,2006-07-01,2006-12-31,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,18000.00,,,expenses,false,2007-02-26T00:00:00-05:00,,https://lda.gov/filings/public/filing/099a0441-bbad-4951-9803-79dc4d794706/print/,https://lda.gov/api/v1/filings/099a0441-bbad-4951-9803-79dc4d794706/,,2026-09-12,78f981287a014773ae84cc0c567805f0ecdcbcf68770db54ffc6248f9ceb725f
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,2faadfa7-c6a0-4eba-8372-42fa1a285ea9,2006,year_end,YA,2006-07-01,2006-12-31,AMERICAN PUBLIC GAS ASSOCIATION,102310,3262,ALSTON & BIRD LLP,1182,,,,,neither,false,2007-02-16T13:33:25-05:00,,https://lda.gov/filings/public/filing/2faadfa7-c6a0-4eba-8372-42fa1a285ea9/print/,https://lda.gov/api/v1/filings/2faadfa7-c6a0-4eba-8372-42fa1a285ea9/,,2026-09-12,3029bdf89fe890c4cb3edf87a2b83b83aa573d43b351e42f35686e39f3ab64c8
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,93264201-87dd-4466-8c4a-22cfc59e6c4c,2006,year_end,YY,2006-07-01,2006-12-31,AMERICAN PUBLIC GAS ASSOCIATION,102310,3262,ALSTON & BIRD LLP,1182,,,,,neither,false,2007-02-13T16:09:57-05:00,,https://lda.gov/filings/public/filing/93264201-87dd-4466-8c4a-22cfc59e6c4c/print/,https://lda.gov/api/v1/filings/93264201-87dd-4466-8c4a-22cfc59e6c4c/,,2026-09-12,be5bb6d36b11b2ab99216191f9f213719e0d54084cb0ed3af64841db031830d8
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,28145cd1-a9d1-4857-b5e0-a3fb29a4cdc7,2007,mid_year,MM,2007-01-01,2007-06-30,AMERICAN PUBLIC GAS ASSOCIATION,102310,3262,ALSTON & BIRD LLP,1182,40000.00,,,,income,false,2007-08-06T16:40:45-04:00,,https://lda.gov/filings/public/filing/28145cd1-a9d1-4857-b5e0-a3fb29a4cdc7/print/,https://lda.gov/api/v1/filings/28145cd1-a9d1-4857-b5e0-a3fb29a4cdc7/,,2026-09-12,af01cdb4314a8c821ce4b5f07368b33a18e60c193a2a58cc544757ebea8c137f
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,414dcc36-cd58-419e-a8e5-e2387d444783,2007,mid_year,MM,2007-01-01,2007-06-30,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,20000.00,,,expenses,false,2007-08-07T00:00:00-04:00,,https://lda.gov/filings/public/filing/414dcc36-cd58-419e-a8e5-e2387d444783/print/,https://lda.gov/api/v1/filings/414dcc36-cd58-419e-a8e5-e2387d444783/,,2026-09-12,c5a3a6ba85543b78b4d7e0bda9aca7f0d48d2ca630c17db0314ca6aeb0ef2a90
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,f200a51d-8c9c-4a10-abec-897f12f26dd6,2007,mid_year,RR,2007-01-01,2007-06-30,AMERICAN PUBLIC GAS ASSOCIATION,102310,3262,ALSTON & BIRD LLP,1182,,,,,neither,false,2007-01-11T00:00:00-05:00,,https://lda.gov/filings/public/filing/f200a51d-8c9c-4a10-abec-897f12f26dd6/print/,https://lda.gov/api/v1/filings/f200a51d-8c9c-4a10-abec-897f12f26dd6/,,2026-09-12,d3ba5267056e5b3a0eca4aa39c27379d8a0ad3cc1ba2169b385d825d36e94401
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,5c742088-c65d-4247-925b-2ea04f84dd0d,2007,year_end,YY,2007-07-01,2007-12-31,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,40000.00,,,expenses,false,2008-02-06T14:41:33.870000-05:00,,https://lda.gov/filings/public/filing/5c742088-c65d-4247-925b-2ea04f84dd0d/print/,https://lda.gov/api/v1/filings/5c742088-c65d-4247-925b-2ea04f84dd0d/,,2026-09-12,9f86c4b86c0d563912eeb971586b6165dccbf5697837e101cbcdfd527e69bd1b
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,b732d451-3b4e-47bf-b3f8-e9c75c6d7783,2007,year_end,YY,2007-07-01,2007-12-31,AMERICAN PUBLIC GAS ASSOCIATION,102310,3262,ALSTON & BIRD LLP,1182,40000.00,,,,income,false,2008-02-08T13:52:01.260000-05:00,,https://lda.gov/filings/public/filing/b732d451-3b4e-47bf-b3f8-e9c75c6d7783/print/,https://lda.gov/api/v1/filings/b732d451-3b4e-47bf-b3f8-e9c75c6d7783/,,2026-09-12,6a9450487da9113364a46b051c19f055448e21a5fe4d214012c611e6c8c2010a
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,52179605-54cc-4c8c-bd50-3e0e8f29829f,2008,first_quarter,Q1,2008-01-01,2008-03-31,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,20000.00,a,Method A - Reporting amounts using LDA definitions only,expenses,false,2008-04-15T13:38:46-04:00,,https://lda.gov/filings/public/filing/52179605-54cc-4c8c-bd50-3e0e8f29829f/print/,https://lda.gov/api/v1/filings/52179605-54cc-4c8c-bd50-3e0e8f29829f/,,2026-09-12,cbf1d5c20ed60c39114998a0542b07e1c8aa9ed2dc757f9aba8c83fef680bb31
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,727378e9-832b-4166-a15c-b5cb99ac1745,2008,first_quarter,Q1Y,2008-01-01,2008-03-31,AMERICAN PUBLIC GAS ASSOCIATION,102310,3262,ALSTON & BIRD LLP,1182,,,,,neither,false,2008-04-21T11:48:29-04:00,,https://lda.gov/filings/public/filing/727378e9-832b-4166-a15c-b5cb99ac1745/print/,https://lda.gov/api/v1/filings/727378e9-832b-4166-a15c-b5cb99ac1745/,,2026-09-12,3376186d822e1ca6d1638607e42667400588df08e26a3f81a9a1e76d164ea713
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,810962fe-5fe4-47b3-8cea-3e822d961a29,2008,second_quarter,Q2,2008-04-01,2008-06-30,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,40000.00,a,Method A - Reporting amounts using LDA definitions only,expenses,false,2008-07-17T17:16:27-04:00,,https://lda.gov/filings/public/filing/810962fe-5fe4-47b3-8cea-3e822d961a29/print/,https://lda.gov/api/v1/filings/810962fe-5fe4-47b3-8cea-3e822d961a29/,,2026-09-12,6b8840d1df6a54eea553868d99ccc62fcd6b42a5fbb52a9bb6753e606e59199a
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,b06808d1-7bfe-4157-a1d6-accc60482574,2008,second_quarter,Q2,2008-04-01,2008-06-30,AMERICAN PUBLIC GAS ASSOCIATION,102310,3262,ALSTON & BIRD LLP,1182,10000.00,,,,income,false,2008-07-21T16:46:25-04:00,,https://lda.gov/filings/public/filing/b06808d1-7bfe-4157-a1d6-accc60482574/print/,https://lda.gov/api/v1/filings/b06808d1-7bfe-4157-a1d6-accc60482574/,,2026-09-12,c212edd25567029e1d3f94164b00cb0016dba9537c29f8197f0fe28cd209898f
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,0059d5b4-2ab6-4d9f-97b5-30fe7d9e1d21,2008,third_quarter,Q3,2008-07-01,2008-09-30,AMERICAN PUBLIC GAS ASSOCIATION,102310,3262,ALSTON & BIRD LLP,1182,10000.00,,,,income,false,2008-10-20T15:35:25-04:00,,https://lda.gov/filings/public/filing/0059d5b4-2ab6-4d9f-97b5-30fe7d9e1d21/print/,https://lda.gov/api/v1/filings/0059d5b4-2ab6-4d9f-97b5-30fe7d9e1d21/,,2026-09-12,74cd63dfbb418887d7e1c1f78cce5db1a38a16060c932e95cf144f5bfba44814
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,a2f07ff3-5b62-45a2-a2a7-070cbeab48a4,2008,third_quarter,Q3,2008-07-01,2008-09-30,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,20000.00,a,Method A - Reporting amounts using LDA definitions only,expenses,false,2008-10-20T15:27:30-04:00,,https://lda.gov/filings/public/filing/a2f07ff3-5b62-45a2-a2a7-070cbeab48a4/print/,https://lda.gov/api/v1/filings/a2f07ff3-5b62-45a2-a2a7-070cbeab48a4/,,2026-09-12,e2c2d792478f8be3ea9ecd20b6e0f902310d438e51594dad98bb921073ab4540
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,016d38d6-def3-4035-ba77-330dc398c5f2,2008,fourth_quarter,Q4,2008-10-01,2008-12-31,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,15000.00,a,Method A - Reporting amounts using LDA definitions only,expenses,false,2009-01-14T14:58:05-05:00,,https://lda.gov/filings/public/filing/016d38d6-def3-4035-ba77-330dc398c5f2/print/,https://lda.gov/api/v1/filings/016d38d6-def3-4035-ba77-330dc398c5f2/,,2026-09-12,2bfb0c78d66c4c798fb7f045d235d8268db7cefa66d59f9679027c9414d53695
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,2d458866-9560-449d-b1a5-2a6a4c5d73b7,2008,fourth_quarter,Q4,2008-10-01,2008-12-31,AMERICAN PUBLIC GAS ASSOCIATION,102310,3262,ALSTON & BIRD LLP,1182,10000.00,,,,income,false,2009-01-21T18:49:04-05:00,,https://lda.gov/filings/public/filing/2d458866-9560-449d-b1a5-2a6a4c5d73b7/print/,https://lda.gov/api/v1/filings/2d458866-9560-449d-b1a5-2a6a4c5d73b7/,,2026-09-12,b6fc98068d752f1763852d6afe7315a7cd527c8af5c7b3de95e65da97fd05af9
cand-372cc95f9387,AMERICAN PUBLIC GAS ASSOCIATION,41dbf8a1-f626-4a1a-9da4-dd9c06b39b4d,2008,fourth_quarter,4A,2008-10-01,2008-12-31,AMERICAN PUBLIC GAS ASSOCIATION,167305,12,THE AMERICAN PUBLIC GAS ASSOCIATION,74077,,15000.00,a,Method A - Reporting amounts using LDA definitions only,expenses,false,2009-02-27T14:21:39-05:00,,https://lda.gov/filings/public/filing/41dbf8a1-f626-4a1a-9da4-dd9c06b39b4d/print/,https://lda.gov/api/v1/filings/41dbf8a1-f626-4a1a-9da4-dd9c06b39b4d/,,2026-09-12,b21f3c17667663b8a9d9e8cb422764dec46fb65fc242817b88497a3a88cb511e
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,0d75a1d0-7f2b-4d50-a5c0-d51289935e63,2003,mid_year,MM,2003-01-01,2003-06-30,AMERICAN BENEFITS COUNCIL,116145,101,DAVIS & HARMAN LLP,11674,120000.00,,,,income,false,2003-08-27T00:00:00-04:00,,https://lda.gov/filings/public/filing/0d75a1d0-7f2b-4d50-a5c0-d51289935e63/print/,https://lda.gov/api/v1/filings/0d75a1d0-7f2b-4d50-a5c0-d51289935e63/,,2026-09-12,44bd7dd1ab5f9620bf973ee7cfe9cf0e0a827909fcfda67b501fdfc187acc31e
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,6089f3b9-4642-4e84-8b23-0d4ad915c0c4,2003,mid_year,MM,2003-01-01,2003-06-30,AMERICAN BENEFITS COUNCIL,122689,327,"GROOM LAW GROUP, CHARTERED",17000,40000.00,,,,income,false,2003-08-11T00:00:00-04:00,,https://lda.gov/filings/public/filing/6089f3b9-4642-4e84-8b23-0d4ad915c0c4/print/,https://lda.gov/api/v1/filings/6089f3b9-4642-4e84-8b23-0d4ad915c0c4/,,2026-09-12,822df43fa76eb62ba4ccc0cc7cf9250c48b76344484e3d2d7802396a55c94835
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,7c0c36af-cf9e-492b-a384-ccf3f8fc82a8,2003,mid_year,MM,2003-01-01,2003-06-30,AMERICAN BENEFITS COUNCIL,104889,12,AMERICAN BENEFITS COUNCIL,4675,,160000.00,,,expenses,true,2003-08-25T00:00:00-04:00,,https://lda.gov/filings/public/filing/7c0c36af-cf9e-492b-a384-ccf3f8fc82a8/print/,https://lda.gov/api/v1/filings/7c0c36af-cf9e-492b-a384-ccf3f8fc82a8/,,2026-09-12,fa1623402ef4704c09705f6efc4996333f6f5e4999f2dbe6d409253ef4cd29d1
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,00a1d420-2f04-4ab3-ad58-f53d935bbb7d,2003,year_end,YY,2003-07-01,2003-12-31,AMERICAN BENEFITS COUNCIL,104889,12,AMERICAN BENEFITS COUNCIL,4675,,,,,neither,true,2004-03-17T00:00:00-05:00,,https://lda.gov/filings/public/filing/00a1d420-2f04-4ab3-ad58-f53d935bbb7d/print/,https://lda.gov/api/v1/filings/00a1d420-2f04-4ab3-ad58-f53d935bbb7d/,,2026-09-12,ed6e59ec8fe2219e75753603b459a546b552c78bfbf80f4b84183704103e8d75
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,4179386f-fdef-4d51-ae21-b1e3921f156c,2003,year_end,YY,2003-07-01,2003-12-31,AMERICAN BENEFITS COUNCIL,122689,327,"GROOM LAW GROUP, CHARTERED",17000,20000.00,,,,income,false,2004-02-13T00:00:00-05:00,,https://lda.gov/filings/public/filing/4179386f-fdef-4d51-ae21-b1e3921f156c/print/,https://lda.gov/api/v1/filings/4179386f-fdef-4d51-ae21-b1e3921f156c/,,2026-09-12,8c2cee5d4dbdb052fbaac4b89fd08815c10d242800e391bb7d5ab2d0ec64eec9
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,caacf53e-de2f-48aa-ba48-f0ced727c6df,2003,year_end,YY,2003-07-01,2003-12-31,AMERICAN BENEFITS COUNCIL,116145,101,DAVIS & HARMAN LLP,11674,160000.00,,,,income,false,2004-02-17T00:00:00-05:00,,https://lda.gov/filings/public/filing/caacf53e-de2f-48aa-ba48-f0ced727c6df/print/,https://lda.gov/api/v1/filings/caacf53e-de2f-48aa-ba48-f0ced727c6df/,,2026-09-12,3e85f07edb345524a8ca24fd5cae38f112b91d890e1f01a4abbd5d2e79c0e005
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,12aa12aa-7593-44f2-ae3e-8485cea4c657,2004,mid_year,MM,2004-01-01,2004-06-30,AMERICAN BENEFITS COUNCIL,122689,327,"GROOM LAW GROUP, CHARTERED",17000,20000.00,,,,income,false,2004-08-11T00:00:00-04:00,,https://lda.gov/filings/public/filing/12aa12aa-7593-44f2-ae3e-8485cea4c657/print/,https://lda.gov/api/v1/filings/12aa12aa-7593-44f2-ae3e-8485cea4c657/,,2026-09-12,cd9cd3f8a4cc339a05062d9a222695ad8846462d09a4e7a741075a055633e4aa
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,1ab94ade-eeaf-4907-ae50-ed105c3fd66b,2004,mid_year,MM,2004-01-01,2004-06-30,AMERICAN BENEFITS COUNCIL,104889,12,AMERICAN BENEFITS COUNCIL,4675,,140000.00,,,expenses,true,2004-08-12T00:00:00-04:00,,https://lda.gov/filings/public/filing/1ab94ade-eeaf-4907-ae50-ed105c3fd66b/print/,https://lda.gov/api/v1/filings/1ab94ade-eeaf-4907-ae50-ed105c3fd66b/,,2026-09-12,d23f26c200ef6e730c0b4ee598c36b407278456f9aaeacb00009b2c7e506e0b2
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,c4b49598-349d-414d-b6ec-c4b99677b857,2004,mid_year,RR,2004-01-01,2004-06-30,AMERICAN BENEFITS COUNCIL,162720,1002,VENN STRATEGIES,65191,,,,,neither,false,2005-01-11T00:00:00-05:00,,https://lda.gov/filings/public/filing/c4b49598-349d-414d-b6ec-c4b99677b857/print/,https://lda.gov/api/v1/filings/c4b49598-349d-414d-b6ec-c4b99677b857/,,2026-09-12,d18ce21ed9dad6f78ba82ba7ffdcfb898657e2294de71f48119422dbde74e29e
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,f04b09e0-6640-4f9b-b494-ac8dc6ef3f08,2004,mid_year,MM,2004-01-01,2004-06-30,AMERICAN BENEFITS COUNCIL,116145,101,DAVIS & HARMAN LLP,11674,120000.00,,,,income,false,2004-08-16T00:00:00-04:00,,https://lda.gov/filings/public/filing/f04b09e0-6640-4f9b-b494-ac8dc6ef3f08/print/,https://lda.gov/api/v1/filings/f04b09e0-6640-4f9b-b494-ac8dc6ef3f08/,,2026-09-12,af08f9c5b2710f91f160dbd2b12dfdfa7590fbde72eb42ffe034d3727d1bbb98
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,2acb291e-94d6-4287-92db-aaf382f295ca,2004,year_end,YY,2004-07-01,2004-12-31,AMERICAN BENEFITS COUNCIL,104889,12,AMERICAN BENEFITS COUNCIL,4675,,160000.00,,,expenses,true,2005-02-15T00:00:00-05:00,,https://lda.gov/filings/public/filing/2acb291e-94d6-4287-92db-aaf382f295ca/print/,https://lda.gov/api/v1/filings/2acb291e-94d6-4287-92db-aaf382f295ca/,,2026-09-12,7922c88cb047282c48f4daaa80f2316cb195c6f925246dd110a47dd07c79fcd3
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,339e014f-bc90-400f-b008-92c3e9947985,2004,year_end,YY,2004-07-01,2004-12-31,AMERICAN BENEFITS COUNCIL,122689,327,"GROOM LAW GROUP, CHARTERED",17000,40000.00,,,,income,false,2005-02-08T00:00:00-05:00,,https://lda.gov/filings/public/filing/339e014f-bc90-400f-b008-92c3e9947985/print/,https://lda.gov/api/v1/filings/339e014f-bc90-400f-b008-92c3e9947985/,,2026-09-12,4c53203b022cf71e180b363afa129377469076ab78fc7215a02cf4d10b0fbb7d
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,59aac726-b042-4288-8c75-44b953cbf7ec,2004,year_end,YT,2004-07-01,2004-12-31,AMERICAN BENEFITS COUNCIL,162720,1002,VENN STRATEGIES,65191,40000.00,,,,income,false,2005-02-10T00:00:00-05:00,,https://lda.gov/filings/public/filing/59aac726-b042-4288-8c75-44b953cbf7ec/print/,https://lda.gov/api/v1/filings/59aac726-b042-4288-8c75-44b953cbf7ec/,,2026-09-12,bbe02c133955a543e42477541e8b1a9531fe74d8cc45377f4b1e232b01402d21
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,6b9c7b38-f13e-4b74-b3fc-82f877aed13d,2004,year_end,YY,2004-07-01,2004-12-31,AMERICAN BENEFITS COUNCIL,116145,101,DAVIS & HARMAN LLP,11674,120000.00,,,,income,false,2005-02-15T00:00:00-05:00,,https://lda.gov/filings/public/filing/6b9c7b38-f13e-4b74-b3fc-82f877aed13d/print/,https://lda.gov/api/v1/filings/6b9c7b38-f13e-4b74-b3fc-82f877aed13d/,,2026-09-12,627bc6dfd46d869384e02961207230b118dd6357de0592fda258f0b9ad84bd1b
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,0b2d2c1e-1895-45f1-bfef-39c8981dad41,2005,mid_year,MM,2005-01-01,2005-06-30,AMERICAN BENEFITS COUNCIL,104889,12,AMERICAN BENEFITS COUNCIL,4675,,160000.00,,,expenses,true,2005-08-15T00:00:00-04:00,,https://lda.gov/filings/public/filing/0b2d2c1e-1895-45f1-bfef-39c8981dad41/print/,https://lda.gov/api/v1/filings/0b2d2c1e-1895-45f1-bfef-39c8981dad41/,,2026-09-12,e60f9ab563a955ccc9a2e00e884a587843c6043b3428b3744581ce8f9e17826b
cand-5d1da86118e5,AMERICAN BENEFITS COUNCIL,94019fea-e171-438b-8046-89fce3e8e2a8,2005,mid_year,MM,2005-01-01,2005-06-30,AMERICAN BENEFITS COUNCIL,116145,101,DAVIS & HARMAN LLP,11674,140000.00,,,,income,false,2005-08-15T00:00:00-04:00,,https://lda.gov/filings/public/filing/94019fea-e171-438b-8046-89fce3e8e2a8/print/,https://lda.gov/api/v1/filings/94019fea-e171-438b-8046-89fce3e8e2a8/,,2026-09-12,7f670a895b4a36d75d0b165d97e4a4b566323d23b335bdabb90b9befe0515ac4
